,Factor1,Factor2,Factor3,Factor4,Factor5,Factor6,Factor7,Factor8,Factor9,Factor10
Prot__O00519,0.18303065510063274,-0.0002503876866429751,-0.45773376915657044,-0.043429777306167185,0.922119304845922,0.12678450577984615,-0.040908594270115055,0.2153130025371163,-0.0010868112157136577,-0.00040218535315814487
Prot__O00534,-0.1383137594880123,0.00015958268067914685,-0.47313167665957184,0.04534020618887265,-0.7858434686563336,0.06355112089640003,0.06350826844232449,0.010477401841981752,-0.007303491837930149,-0.007018592797850701
Prot__O00541,-0.2676885732193095,0.00022703541830966086,0.062161195923749066,0.0546055806287045,0.2208963273557503,0.01088498639695491,0.03300127481622922,-0.14198052836025563,0.009593489522189313,-0.0036146857492842296
Prot__O00559,-0.0019514280643131473,0.00025130492498545866,-0.05848685063497103,-0.029282172746725028,0.2533641099212803,-0.22458190455080562,-0.016555206770578132,-0.13943607788432988,-0.004068680801443349,0.013654283095937263
Prot__O00560,0.06824347419383137,0.00014659224911609578,0.11509076324336212,-0.0362042859130811,0.478715322059171,0.02304445700626393,0.12538240638981552,-0.1389259300389499,0.0151232567432443,0.013373006706910169
Prot__O00562,-0.4842373619241216,-8.404497920613005e-05,-0.3325518101576045,0.001828000107895486,-0.03121608616469997,-1.2474921679665727,0.05708426506105294,-0.14878301942706523,0.020758749783541273,-0.001477742864975058
Prot__O00566,-0.2511531379941324,0.000812530376999297,0.0020223935824733386,0.005387305742574991,0.4736735106141694,-0.016446176559896605,0.0033751688055484418,0.005993197354006788,-0.0057754122334834285,-0.013148906649960964
Prot__O00567,-0.14079643450090423,0.0017483473411714036,-0.025575108825611773,-0.005738662074918925,0.15899479155850002,-0.0003467816901017336,0.007680391754399639,-0.33615588939811647,0.04039385880702107,0.010870155839109146
Prot__O00571,-0.44563090276820616,-9.614518989870827e-05,0.14440130224450073,0.05096849292067972,-0.006262803250529647,0.021512693651935262,0.053738276705418524,0.020057143480386282,-0.048353889790763646,-7.536900536447455e-05
Prot__O00584,-0.31036679116726906,0.0015400158717659737,-0.40578200264163694,0.0330292546075806,-1.004452786179649,-0.009362764080622732,-0.07491848525615431,-0.5142809655297971,-0.009550298134589444,-0.006855175024482203
Prot__O00585,0.3482529169842955,0.0004510909931491823,0.13227459030423577,-0.003988110680359878,0.2773816470986038,0.037154827272202935,-0.04127002645993548,-0.060686547077719595,0.007030131579962606,0.0038366759393841875
Prot__O00592,1.0373437846298825,-0.0007722416589259387,0.20282894623242032,0.021679000336493132,0.5521349922676717,-0.35959049054598685,0.11118103747359413,-0.22211216345982038,-0.006802410544413526,0.0006624323097279967
Prot__O00602,0.8199685545182822,-0.0004359114380634829,0.6481298250041311,0.015656321002611117,-0.01965918102091491,-0.07457065234340297,-0.04315508388446242,-0.0656092108253584,0.018741389907004795,0.009121576290257002
Prot__O00622,-0.012798713613483248,5.790972776207137e-05,0.21766073594635713,0.009993797204653265,0.6817676369699469,0.06930697567067766,0.026590604989500034,0.16384961070725537,0.013257099324991084,0.010525185563932284
Prot__O00625,-0.4448257506285909,-0.0008893267802921393,-0.18408655871482987,0.01967952005971294,-0.9097909494408005,-0.09370195843376168,0.09199578784761088,0.5403895815174466,0.0018036680455203956,-0.0012457793057971272
Prot__O00629,-0.08719209387854267,-0.0023685818897571844,0.26154800922741617,0.028834912652183197,-0.46200365362489176,0.007513118508460628,0.10846210644014456,0.03496785767623854,-0.000813655470554952,0.007877512364216547
Prot__O00635,-0.25546274999617596,-0.0006199469377589595,0.06339045200794552,-0.03395826815408743,-0.16789664990831665,0.05712024207559518,0.0046192126729983985,-0.07884750740773823,0.007496346362661304,-0.0026392529115787677
Prot__O00712,0.6075777863487677,0.0005941791511648792,-0.022084548457805914,-0.03410681494304554,0.5356952707971302,0.3561796342380128,-0.05009637321107967,0.32952530829926974,0.0055808295944007325,-0.00021337155238277072
Prot__O00743,-0.5286548320833566,0.00014602257021947498,0.2014452292537512,0.010582091507998713,-0.4091928427369819,0.004209749070888455,0.05943591298044013,-0.1526226993937507,0.01673289233773373,0.0041049194057127345
Prot__O00754,-0.39452909963305377,0.001211959745054759,-0.20921947325841217,0.012849257045791497,-0.17833952220783245,-0.003873123859947751,-0.0044364639573976836,-0.0971646145433959,0.0353777843370867,-0.0005357025075689843
Prot__O00757,-0.178514301886133,-0.0001471831316617522,-0.26081663445278724,0.039565436643054605,-0.3490720158818973,0.3299398906548285,0.003592200864945013,-0.031325603480891896,0.024412939875291157,0.005151425563876929
Prot__O00764,-0.6166118903709352,0.0006885898988046462,-0.08182447941780073,-0.006088362957272926,-1.2437176446195768,0.004549507151685862,0.010436486018351806,-0.08848446772808438,-0.00145693236617864,-0.001370430907644328
Prot__O14494,0.32561024368177943,-9.479598373808279e-05,-0.3807849952065153,-0.0296499300096064,1.3705098375204283,-0.037472827315257896,0.01779375219551513,-0.49873438183233043,0.021412092193158292,-0.0012259871599470738
Prot__O14495,0.8704972205306242,0.0007154217436630438,-0.03938419495242938,-0.04074033148126414,0.9732286119275964,-0.009030326475005138,0.0013916472055124736,0.17716940971841455,-0.013767285878112632,-0.0009613997754207271
Prot__O14497,-0.09758199870483848,-0.001005266265546743,0.02629530029744901,-0.05770609495777876,0.7450056272902749,0.04210803173845541,0.006463862682888273,0.10251719169921639,-0.02019349455459707,-0.00845474241363942
Prot__O14498,-0.2965504208408315,0.0010683380643763546,-0.11119563292397537,-0.0025625989896134915,-0.41497744656241153,0.8878185609284571,-0.024387578198110486,0.04614636688268984,-0.044002450455334324,0.0067411485177421345
Prot__O14521,0.14698994575106716,-0.0003260535644193714,-0.06096397768476164,0.024580919945156637,0.7435764327146208,0.004401691415424465,0.01551707485014287,-0.2670968148178327,0.012638631934637063,-0.004344804433954388
Prot__O14524,0.36676161224783527,-0.0007553031581307041,-0.13861054291889038,-0.04325371497087001,-0.28811228856329757,-0.038831573453990784,-0.032544151348504774,0.3448632115702531,-0.004704816613113253,-0.0028331449848615744
Prot__O14530,-0.17937118205303682,0.00019951737524806135,0.051322571811208965,0.03647242173475018,-0.052155661915931,-0.0016809637097718953,0.07236882579497719,-0.07056966513337427,0.0029218424200966077,-0.014267176606923341
Prot__O14531,0.13940139837463092,-0.00034023727690614956,0.055697231030201556,-0.05850234741277566,-0.057408135181760966,0.09194853266413587,-0.14568423809105296,-0.12523160907622138,0.02662472314751652,0.006065775725615185
Prot__O14545,-0.428721957572089,-0.0004628509016380308,0.17875118285358002,-0.016249173060999086,-0.38421610913214105,-0.0011542730647378734,0.026372355879249507,0.03701378510891569,-0.009627781566491269,0.0014565232503266235
Prot__O14548,0.07365080586974232,-0.0003259290372040965,-0.39051444448469147,0.015588323548327603,0.3397266692023607,0.0028339022657248706,0.004377202681828686,-0.689845239538777,0.02049900973501941,-0.017598596579027452
Prot__O14558,0.7145714432980927,0.00029387354656608086,-0.14180469918996172,0.032403419865129644,-0.6992703782378753,0.4490539333585287,0.008493512681597646,-0.17560645226984645,-0.002789235625354043,-0.0028410559779240316
Prot__O14561,-0.005074586143318465,-0.00032284786026734544,-0.16677926584174266,0.0158138695182159,0.5820986230502749,-0.007457712197746356,0.0670488673895536,-0.15060331995988926,0.0010404138035092659,-0.002757475764203207
Prot__O14562,-0.31186021140214093,-0.0002225569085036771,0.01939821863641106,-0.015414879298431775,-0.37216005234364524,0.09406113075956042,0.05055085461007184,0.15264748751263393,-0.04279142065900224,-0.005396283232966292
Prot__O14569,0.05585719647573355,-0.0003667292787627674,-0.11361092640796099,-0.027563810907490972,0.5879929964006672,-0.02014877616658209,-0.06710141687173735,-0.4346976311754783,0.015553432337366798,-0.004571357904723583
Prot__O14578,-0.16578912154894404,0.0002616452206589492,-0.4974586258909601,-0.07056203341042132,-1.1345984154027415,0.004937326110598238,0.04923067749544054,0.27331728462559973,-0.012360374078520905,-0.00040650528198338205
Prot__O14579,-0.41290441549999674,0.0011194357297912582,-0.05522814127863439,0.006253597819186468,-0.194774649913124,-0.005011260088249307,0.08810364541725993,-0.08494295666744578,-0.01861709744607992,0.02047572045375548
Prot__O14617,-0.21780745387456346,0.0009555358109440536,0.023364397334594205,-0.019816798847332756,-0.45574858086935216,-0.0186262267314153,0.036693824723920666,-0.02732805263698804,0.005741950949318912,-0.000341462261238079
Prot__O14618,-0.4761712777095357,0.0010387610167921098,-0.14960606447872993,0.014763051218574123,-1.1936000663083373,0.03209749600709095,0.001873066362724826,-0.03726860882140189,0.004608400869282975,0.009302273995846875
Prot__O14639,0.8935118588570267,-0.00020990107498900705,-0.14943301791050123,0.003000842742492587,0.6960834341535687,-0.2471653483614303,0.04739446248567699,0.0455314228243795,-0.006009562858156443,0.0036403311505449265
Prot__O14647,-0.059039711608708606,0.0006265298575297224,0.020105396489587233,-0.012945144007118907,0.9962663080988643,0.003661051558558489,0.013895084937652288,-0.07573139880843108,0.0007074681901713428,-0.0007494530621204118
Prot__O14653,-0.06645400825954798,-0.0012179591508584234,-0.2129656094695849,0.04447571249657147,0.05121761288856756,-0.08403679252031925,-0.04847502102803132,-0.18285374558554482,0.03054620839743401,-0.007100657767534271
Prot__O14656,0.06314779644015685,-0.0016188613290367586,0.2936399875856658,0.02806213513854346,0.9191231418739876,-0.13744805492711598,-0.009317693879804155,-0.07118944793682117,0.00019585476789256434,-0.0032608664083499097
Prot__O14657,-0.12982634708996987,-0.0004087046648426315,0.04648868924056874,0.02567443788846573,0.3368333214993647,0.042851850729879584,-0.011091848114093587,0.1826235963548879,0.011943278419632506,-0.0013404335887804782
Prot__O14662,-0.31718342054577725,-0.0006797885392777157,-0.27214148323853915,-0.02548297343247086,0.17906769128604863,-0.01456950015634954,0.007238983865108923,0.03577581836155467,0.01340199954184627,-0.004585955710604392
Prot__O14672,0.5392313644035069,0.0005605501905483035,0.21816487629413298,0.021178401594011742,1.012831649218088,0.011401332941845211,0.015376008251975304,0.025631926468780264,-0.03188118272908941,-0.007764932896945057
Prot__O14681,0.1237507514301776,0.0001987425840201273,0.02316866653534547,-0.01049088766957328,-0.24536010990379128,0.01982152251433563,0.05126596988724445,0.1594871354429231,-0.005464212417606069,-0.002060956659370635
Prot__O14683,0.03172217394445648,0.0003583908616674086,-0.4023553285395705,-0.03868205401247244,0.4697654001477639,0.0023690754285291367,-0.16174407997733833,0.019594444580058212,-0.015238902265284461,0.0023218219733311053
Prot__O14684,-0.10114212792762486,0.0001462740068815794,0.0067046848376269876,0.02802515530502655,-0.3554750723588323,0.07725479517441168,-0.0014066705985891288,-0.06903646345010205,0.011890858669420294,-0.008050721669685767
Prot__O14727,-0.6385214260363719,-3.05373344622985e-05,0.3358241217897217,-0.04669817485895167,-0.5413784526653416,-0.06227956781546011,-0.07314913861641675,-0.14124405279539468,0.03486542669590744,0.001381003406589532
Prot__O14732,-0.4420760070599854,0.0002931771526993215,-0.36161490761266646,-0.03029639515352278,-0.44147045253309414,-0.25594674086067865,0.01820433972739052,0.053852936063934785,-0.011276470306218745,0.009914872715161508
Prot__O14734,-0.07628585889923226,3.0191959926830897e-05,-0.0016651649923529075,0.022182248808459603,0.5399910476549705,-0.0253884317767855,0.05309590918173465,0.051334595122270024,0.016241002774030892,-0.004228701157141214
Prot__O14735,0.3043333570353226,-0.0006111729191947595,-0.01313902102558866,-0.003722048135462818,0.5057117838021888,0.3808812554078263,0.01774436849989541,0.08887837538626364,0.018141824598499674,-0.0033077004518439206
Prot__O14737,-0.37267591526368704,0.0002124959500030501,-0.007302351407032333,0.08611236331884754,-0.6434558877136693,0.06760185044245162,0.021101893072448974,-0.08065187219920933,-0.016780189326213606,-0.011553995477137851
Prot__O14744,-0.5617600956990765,-0.0023227694054893866,-0.02663480730769452,-0.03793186232322655,-0.8796525870895858,-0.004925592198063196,0.06246617956187646,0.08365372948767205,0.0020758111919852973,0.0038013999630543242
Prot__O14745,-0.14158124045671563,-0.0003442087064331892,-0.30492794551211244,0.08990971382927064,0.006935142924488877,0.04117124891756526,-0.03342960864612504,-0.3563583801902521,0.0006756939275744198,-0.015398282869553657
Prot__O14756,0.7491091399620703,0.00019810869391038212,-0.7013503732610564,-0.001679726556287528,0.4175126462492761,-0.054157741699911645,0.010848475593004068,-0.14543980183460012,0.016603548254680134,0.010462959835624138
Prot__O14772,-0.45020177235069664,0.0004330707518937614,0.0702690890258699,-0.017586559041853186,-0.9007666158849702,-0.11173906334101161,0.03373844045808183,0.15744560532973373,0.006709958388746371,0.016152398773067355
Prot__O14773,0.07749344511820962,0.0006756390252209687,0.012036243224649839,0.09933865959642654,-0.08082481735758132,0.015175556120823459,-0.02126069226835438,-0.12257896864244373,-0.008597977878760276,0.007475403761230877
Prot__O14776,-0.26459122039517824,-0.0001277155522511665,0.008855398111482001,0.02239899275604244,0.1666418899772514,0.07574640927680228,0.017122387090164046,-0.03788845303907894,-0.04349558332979465,-0.009114846282521105
Prot__O14786,0.5251451946318954,0.0002867092901201385,0.061118706939617226,-0.019027380460228296,0.8561677723975906,0.8097843986633074,-0.014540703621927008,-0.13398439687262498,-0.01142561074810062,0.002162940468950929
Prot__O14787,-0.5083966905310953,-0.00095010924095211,0.0766812757241122,-0.02361965322960877,-1.4156615132766368,-0.019165142978420827,0.0086090595866219,0.21195071518674216,-0.001632682718028292,0.010688012823116199
Prot__O14791,0.012452263168183205,0.00047950290110050983,0.41776371290433895,0.0002774587346936799,-0.3779957831360337,-0.7041172762816479,-0.010004903157532047,0.057284837689793415,-0.01692401767179557,0.0053326266476436315
Prot__O14802,-0.1531615352258979,-0.0002793576965532264,0.12303859949488255,0.0086146756295748,-0.13846778469531515,-0.011708826546391052,-0.012869063324608507,-0.043107241145677884,0.0013308279579498324,-0.0005775443072343274
Prot__O14807,0.4290794941750434,-0.0005687492105958057,0.054058346185152914,0.01964316877308716,0.15531160697067997,0.007426002084458184,0.012501851854108235,-0.052322327781476476,0.012075719017771538,-0.005416188352875342
Prot__O14817,0.4562209853007763,-2.4563672770364424e-05,0.09244335164720517,-0.023242298842848872,0.01395626896844618,-0.01100305571184446,0.009178161046971637,0.16506495657252887,-0.0034600547192706185,-0.0057142285567449375
Prot__O14818,-0.27058600541050454,0.0001380646651917441,-0.016273482477902203,0.0015858906360874884,-0.4524302822935729,-0.026211526598995834,-0.10464809563820336,-0.25932902970973104,-0.003374648879811404,-0.036768534741971705
Prot__O14828,-0.1099502753430517,-0.0005409628915371603,-0.3088659616316046,-0.04159745417227075,0.8212638406708969,-0.11096247722103493,0.04216328789832034,0.0479110867728625,0.015315745782928112,-0.0058499220445820035
Prot__O14832,-0.24243411287165936,-0.0007562129414472829,-0.4391155667610348,-0.05693856112402969,0.5669714657843177,-0.09462351825679802,0.03601720290606302,0.3904121712806827,0.021005242094272944,0.001865268234499684
Prot__O14841,-0.9267798549779418,0.0003291568711423933,-0.37227573632051386,-0.05054827017758704,-1.574510263958671,-0.10017056261174555,0.03390311234363348,-0.07786791020852181,-0.023536207785757598,0.0034362205644335674
Prot__O14874,-0.12678564221256736,-0.0013607628523005725,-0.19481505333047272,-0.00220154148824738,0.5521821148835743,0.16445234359634503,0.02747656864503453,-0.03719642552147868,0.01721806706907655,0.011825700391499822
Prot__O14879,-0.005729366337161062,-0.0006109160424044967,0.18477454148791517,0.041726364743798754,-0.04546841196670114,-0.005189175960257117,0.01786553777137405,-0.2095737090853991,-0.02115065292417129,-0.004007087699042899
